date,etf_code,etf_name,label_next_return,model_score,momentum_10d,momentum_5d,vol_score,model_norm,pred_score,pred_rank,actual_rank
2025-02-14,512760,芯片ETF,1.19,-0.008346856838363784,0.6571428571428571,0.37142857142857144,0.22857142857142856,0.05919377944298066,0.43887906691644707,14.0,9.0
2025-02-14,512800,银行ETF,-0.26,-0.008346856838363784,0.14285714285714285,0.7714285714285715,0.2857142857142857,0.05919377944298066,0.33316478120216136,26.0,28.0
2025-02-14,512880,证券ETF,0.53,-0.001283587667434566,0.2571428571428571,0.3142857142857143,0.5428571428571428,0.10194628103050968,0.2795776564402907,29.0,14.0
2025-02-14,512980,传媒ETF,-1.42,-0.008346856838363784,0.8571428571428571,0.9714285714285714,0.5142857142857142,0.05919377944298066,0.7374504954878756,6.0,33.0
2025-02-14,515000,科技ETF,1.73,-0.008346856838363784,0.7142857142857143,0.42857142857142855,0.3142857142857143,0.05919377944298066,0.4903076383450185,13.0,2.0
2025-02-14,515030,新能源车ETF,-0.54,-0.001283587667434566,0.8,0.4857142857142857,0.4857142857142857,0.10194628103050968,0.5695776564402908,8.0,29.0
2025-02-14,515050,5GETF,2.66,-0.001283587667434566,0.11428571428571428,0.34285714285714286,0.4,0.10194628103050968,0.20957765644029072,31.0,1.0
2025-02-14,515220,煤炭ETF,-1.1,-0.008346856838363784,0.02857142857142857,0.08571428571428572,0.5714285714285714,0.05919377944298066,0.1045933526307328,35.0,32.0
2025-02-14,515790,光伏ETF,0.95,-0.001283587667434566,0.2857142857142857,0.02857142857142857,0.8,0.10194628103050968,0.2324347992974336,30.0,10.0
2025-02-14,516150,稀土ETF,0.37,-0.008346856838363784,0.5142857142857142,0.05714285714285714,0.45714285714285713,0.05919377944298066,0.30316478120216134,27.0,18.5
2025-02-14,516510,云计算ETF,1.58,-0.018126438896138623,0.9714285714285714,0.9142857142857143,1.0,0.0,0.8114285714285714,4.0,4.0
2025-02-14,588000,科创50ETF,1.39,-0.008346856838363784,0.6285714285714286,0.2857142857142857,0.2571428571428571,0.05919377944298066,0.4031647812021613,18.0,5.5
2025-02-17,159607,储能ETF,1.47,-0.008346856838363784,0.9428571428571428,0.9714285714285714,0.8857142857142857,0.06216032663955471,0.8136097632816475,4.0,1.0
2025-02-17,159611,电力ETF,0.11,-0.008346856838363784,0.2857142857142857,0.4857142857142857,0.7428571428571429,0.06216032663955471,0.35789547756736173,25.0,5.0
2025-02-17,159740,人工智能ETF,1.08,-0.008346856838363784,0.9142857142857143,0.8857142857142857,0.9142857142857143,0.06216032663955471,0.7778954775673617,5.0,2.0
2025-02-17,159766,旅游ETF,-2.42,-0.008346856838363784,0.05714285714285714,0.14285714285714285,0.11428571428571428,0.06216032663955471,0.08932404899593319,35.0,25.0
2025-02-17,159825,农业ETF,-1.67,-0.008346856838363784,0.3142857142857143,0.5428571428571428,0.8,0.06216032663955471,0.3936097632816475,23.0,15.0
2025-02-17,159869,游戏ETF,-3.61,-0.018126438896138623,1.0,1.0,0.9714285714285714,0.0,0.8471428571428572,2.0,32.0
2025-02-17,159901,深证100ETF,-1.27,-0.008346856838363784,0.5428571428571428,0.5714285714285714,0.08571428571428572,0.06216032663955471,0.43360976328164746,17.0,12.0
2025-02-17,159915,创业板ETF,-1.92,-0.008346856838363784,0.5714285714285714,0.6285714285714286,0.22857142857142856,0.06216032663955471,0.4778954775673617,13.0,17.5
2025-02-17,159928,消费ETF,-1.02,-0.008346856838363784,0.17142857142857143,0.7428571428571429,0.9428571428571428,0.06216032663955471,0.40360976328164755,21.0,10.0
2025-02-17,510050,上证50ETF,-0.38,-0.008346856838363784,0.4857142857142857,0.6,0.2857142857142857,0.06216032663955471,0.43646690613879036,16.0,7.0
2025-02-17,510300,沪深300ETF,-0.73,-0.008346856838363784,0.42857142857142855,0.5142857142857142,0.4,0.06216032663955471,0.3964669061387903,22.0,8.0
2025-02-17,510500,中证500ETF,-1.68,-0.008346856838363784,0.6,0.42857142857142855,0.02857142857142857,0.06216032663955471,0.4107526204245046,18.0,16.0
2025-02-17,512010,医药ETF,-1.92,-0.008346856838363784,0.6285714285714286,0.6857142857142857,0.6857142857142857,0.06216032663955471,0.5664669061387904,9.0,17.5
2025-02-17,512100,中证1000ETF,-1.99,-0.008346856838363784,0.6571428571428571,0.45714285714285713,0.05714285714285714,0.06216032663955471,0.44789547756736175,14.0,19.0
2025-02-17,512170,医疗ETF,-2.82,0.13920191805544407,0.8285714285714286,0.9142857142857143,0.8285714285714286,1.0,0.88,1.0,31.0
2025-02-17,512200,房地产ETF,-2.56,-0.008346856838363784,0.45714285714285713,0.4,0.7142857142857143,0.06216032663955471,0.4064669061387904,20.0,28.0
2025-02-17,512400,有色金属ETF,-0.89,-0.008346856838363784,0.08571428571428572,0.02857142857142857,0.7714285714285715,0.06216032663955471,0.1336097632816475,33.0,9.0
2025-02-17,512480,半导体ETF,-2.04,-0.008346856838363784,0.6857142857142857,0.2571428571428571,0.14285714285714285,0.06216032663955471,0.4093240489959332,19.0,22.0
2025-02-17,512580,环保ETF,-0.31,-0.008346856838363784,0.4,0.2857142857142857,0.4857142857142857,0.06216032663955471,0.3236097632816475,26.0,6.0
2025-02-17,512660,军工ETF,-2.54,-0.008346856838363784,0.5142857142857142,0.17142857142857143,0.3142857142857143,0.06216032663955471,0.3236097632816474,27.0,27.0
2025-02-17,512670,国防ETF,-2.38,-0.008346856838363784,0.14285714285714285,0.05714285714285714,0.5428571428571428,0.06216032663955471,0.14503833471021893,32.0,24.0
2025-02-17,512690,白酒ETF,-1.18,-0.001283587667434566,0.37142857142857144,0.8,0.8571428571428571,0.10705540663522846,0.5089154538524271,12.0,11.0
2025-02-17,512720,计算机ETF,-3.74,0.03675098172802335,0.8857142857142857,0.8285714285714286,0.6571428571428571,0.3488081976286724,0.7651783725014437,6.0,33.0
2025-02-17,512760,芯片ETF,-2.01,-0.001283587667434566,0.8,0.3142857142857143,0.42857142857142855,0.10705540663522846,0.5132011681381414,11.0,20.5
2025-02-17,512800,银行ETF,1.06,-0.008346856838363784,0.11428571428571428,0.6571428571428571,0.17142857142857143,0.06216032663955471,0.27503833471021893,29.0,3.0
2025-02-17,512880,证券ETF,-2.72,-0.008346856838363784,0.2571428571428571,0.34285714285714286,0.5142857142857142,0.06216032663955471,0.27932404899593316,28.0,30.0
2025-02-17,512980,传媒ETF,-4.33,-0.008346856838363784,0.8571428571428571,0.8571428571428571,0.45714285714285713,0.06216032663955471,0.6978954775673617,7.0,35.0
2025-02-17,515000,科技ETF,-2.13,-0.001283587667434566,0.7142857142857143,0.7142857142857143,0.34285714285714286,0.10705540663522846,0.5860583109952843,8.0,23.0
2025-02-17,515030,新能源车ETF,0.39,-0.008346856838363784,0.7714285714285715,0.37142857142857144,0.5714285714285714,0.06216032663955471,0.5250383347102189,10.0,4.0
2025-02-17,515050,5GETF,-2.59,-0.001283587667434566,0.2,0.7714285714285715,0.2571428571428571,0.10705540663522846,0.3632011681381414,24.0,29.0
2025-02-17,515220,煤炭ETF,-1.41,-0.001283587667434566,0.02857142857142857,0.08571428571428572,0.6285714285714286,0.10705540663522846,0.1174868824238557,34.0,13.0
2025-02-17,515790,光伏ETF,-2.01,-0.008346856838363784,0.22857142857142856,0.2,0.6,0.06216032663955471,0.23218119185307606,31.0,20.5
2025-02-17,516150,稀土ETF,-1.47,-0.008346856838363784,0.34285714285714286,0.11428571428571428,0.37142857142857144,0.06216032663955471,0.23503833471021893,30.0,14.0
2025-02-17,516510,云计算ETF,-3.85,-0.008346856838363784,0.9714285714285714,0.9428571428571428,1.0,0.06216032663955471,0.8293240489959331,3.0,34.0
2025-02-17,588000,科创50ETF,-2.47,-0.001283587667434566,0.7428571428571429,0.22857142857142856,0.2,0.10705540663522846,0.43891545385242714,15.0,26.0
2025-02-18,159607,储能ETF,0.18,0.01491986566925288,0.9714285714285714,1.0,0.9714285714285714,1.0,0.9842857142857142,1.0,32.0
2025-02-18,159611,电力ETF,-0.53,-0.008346856838363784,0.2,0.7428571428571429,0.7428571428571429,0.2959357237183104,0.4315332157006037,23.0,34.5
2025-02-18,159740,人工智能ETF,1.73,0.01491986566925288,0.9142857142857143,0.9714285714285714,0.9428571428571428,1.0,0.9471428571428572,2.0,14.0
2025-02-18,159766,旅游ETF,0.46,-0.001283587667434566,0.05714285714285714,0.17142857142857143,0.2,0.5096742722132724,0.17359399797484804,35.0,29.0
2025-02-18,159825,农业ETF,0.93,-0.001283587667434566,0.08571428571428572,0.5142857142857142,0.8,0.5096742722132724,0.34930828368913375,28.0,23.0
2025-02-18,159869,游戏ETF,1.83,-0.018126438896138623,1.0,0.9428571428571428,0.9142857142857143,0.0,0.8242857142857143,4.0,13.0
2025-02-18,159901,深证100ETF,1.07,-0.001283587667434566,0.5142857142857142,0.5714285714285714,0.08571428571428572,0.5096742722132724,0.48787971226056226,15.0,21.5
2025-02-18,159915,创业板ETF,2.1,-0.008346856838363784,0.6571428571428571,0.6571428571428571,0.3142857142857143,0.2959357237183104,0.5686760728434609,9.0,11.0
2025-02-18,159928,消费ETF,0.9,-0.008346856838363784,0.17142857142857143,0.8,0.8857142857142857,0.2959357237183104,0.4501046442720323,19.0,24.0
2025-02-18,510050,上证50ETF,0.34,-0.008346856838363784,0.4,0.7142857142857143,0.34285714285714286,0.2959357237183104,0.47296178712917514,17.0,30.0
2025-02-18,510300,沪深300ETF,0.54,-0.008346856838363784,0.42857142857142855,0.5428571428571428,0.37142857142857144,0.2959357237183104,0.43724750141488933,22.0,28.0
2025-02-18,510500,中证500ETF,1.59,-0.008346856838363784,0.6,0.4,0.02857142857142857,0.2959357237183104,0.4372475014148894,21.0,16.0
2025-02-18,512010,医药ETF,0.28,-0.001283587667434566,0.4857142857142857,0.6,0.6285714285714286,0.5096742722132724,0.5378797122605623,13.0,31.0
2025-02-18,512100,中证1000ETF,2.23,-0.008346856838363784,0.6285714285714286,0.2857142857142857,0.05714285714285714,0.2959357237183104,0.4186760728434608,25.0,8.0
2025-02-18,512170,医疗ETF,1.16,-0.008346856838363784,0.8285714285714286,0.9142857142857143,0.8285714285714286,0.2959357237183104,0.7743903585577465,5.0,20.0
2025-02-18,512200,房地产ETF,1.07,-0.008346856838363784,0.2571428571428571,0.45714285714285713,0.7142857142857143,0.2959357237183104,0.3686760728434608,27.0,21.5
2025-02-18,512400,有色金属ETF,0.89,-0.001283587667434566,0.11428571428571428,0.05714285714285714,0.6857142857142857,0.5096742722132724,0.21359399797484802,32.0,25.0
2025-02-18,512480,半导体ETF,4.46,-0.008346856838363784,0.7142857142857143,0.3142857142857143,0.14285714285714285,0.2959357237183104,0.4743903585577465,16.0,1.0
2025-02-18,512580,环保ETF,0.73,-0.008346856838363784,0.45714285714285713,0.6857142857142857,0.6571428571428571,0.2959357237183104,0.5215332157006036,14.0,27.0
2025-02-18,512660,军工ETF,1.7,-0.008346856838363784,0.2857142857142857,0.11428571428571428,0.42857142857142855,0.2959357237183104,0.2501046442720323,31.0,15.0
2025-02-18,512670,国防ETF,1.98,-0.008346856838363784,0.14285714285714285,0.02857142857142857,0.5714285714285714,0.2959357237183104,0.17439035855774654,34.0,12.0
2025-02-18,512690,白酒ETF,0.86,-0.008346856838363784,0.37142857142857144,0.8571428571428571,0.8571428571428571,0.2959357237183104,0.5543903585577465,10.0,26.0
2025-02-18,512720,计算机ETF,2.87,-0.001283587667434566,0.8857142857142857,0.6285714285714286,0.5428571428571428,0.5096742722132724,0.7178797122605624,6.0,4.0
2025-02-18,512760,芯片ETF,4.19,-0.008346856838363784,0.7714285714285715,0.37142857142857144,0.4,0.2959357237183104,0.5429617871291752,12.0,2.0
2025-02-18,512800,银行ETF,-0.53,-0.001283587667434566,0.22857142857142856,0.7714285714285715,0.2857142857142857,0.5096742722132724,0.43930828368913377,20.0,34.5
2025-02-18,512880,证券ETF,1.26,-0.008346856838363784,0.34285714285714286,0.22857142857142856,0.4857142857142857,0.2959357237183104,0.315818929986318,30.0,19.0
2025-02-18,512980,传媒ETF,1.39,-0.008346856838363784,0.8571428571428571,0.34285714285714286,0.11428571428571428,0.2959357237183104,0.5443903585577465,11.0,18.0
2025-02-18,515000,科技ETF,2.32,-0.001283587667434566,0.7428571428571429,0.4857142857142857,0.22857142857142856,0.5096742722132724,0.5793082836891338,8.0,6.0
2025-02-18,515030,新能源车ETF,2.18,-0.008346856838363784,0.8,0.8285714285714286,0.6,0.2959357237183104,0.7129617871291751,7.0,9.0
2025-02-18,515050,5GETF,2.16,-0.008346856838363784,0.5714285714285714,0.42857142857142855,0.2571428571428571,0.2959357237183104,0.4558189299863179,18.0,10.0
2025-02-18,515220,煤炭ETF,-0.51,-0.001283587667434566,0.02857142857142857,0.08571428571428572,0.7714285714285715,0.5096742722132724,0.19216542654627658,33.0,33.0
2025-02-18,515790,光伏ETF,1.51,-0.001283587667434566,0.3142857142857143,0.2571428571428571,0.5142857142857142,0.5096742722132724,0.34645114083199086,29.0,17.0
2025-02-18,516150,稀土ETF,3.26,-0.008346856838363784,0.5428571428571428,0.14285714285714285,0.45714285714285713,0.2959357237183104,0.3772475014148894,26.0,3.0
2025-02-18,516510,云计算ETF,2.31,-0.008346856838363784,0.9428571428571428,0.8857142857142857,1.0,0.2959357237183104,0.8343903585577465,3.0,7.0
2025-02-18,588000,科创50ETF,2.44,-0.008346856838363784,0.6857142857142857,0.2,0.17142857142857143,0.2959357237183104,0.43010464427203227,24.0,5.0
2025-02-19,159607,储能ETF,-3.07,-0.008346856838363784,0.9428571428571428,1.0,0.9714285714285714,0.0,0.8214285714285714,1.0,35.0
2025-02-19,159611,电力ETF,0.0,-0.001283587667434566,0.14285714285714285,0.6285714285714286,0.7428571428571429,0.07651070336698748,0.33861946264790527,26.0,13.0
2025-02-19,159740,人工智能ETF,-2.75,-0.008346856838363784,0.9714285714285714,0.9714285714285714,0.8285714285714286,0.0,0.8114285714285715,3.0,34.0
2025-02-19,159766,旅游ETF,0.0,-0.008346856838363784,0.05714285714285714,0.08571428571428572,0.34285714285714286,0.0,0.08571428571428572,35.0,13.0
2025-02-19,159825,农业ETF,-0.46,-0.008346856838363784,0.11428571428571428,0.6571428571428571,0.9142857142857143,0.0,0.34,25.0,25.0
2025-02-19,159869,游戏ETF,-1.56,-0.001283587667434566,1.0,0.9142857142857143,0.8,0.07651070336698748,0.8157623197907624,2.0,33.0
2025-02-19,159901,深证100ETF,-0.07,-0.001283587667434566,0.5428571428571428,0.5428571428571428,0.4,0.07651070336698748,0.4586194626479053,16.0,16.0
2025-02-19,159915,创业板ETF,-0.05,-0.001283587667434566,0.6857142857142857,0.7714285714285715,0.2857142857142857,0.07651070336698748,0.5800480340764768,10.0,15.0
2025-02-19,159928,消费ETF,-0.38,-0.001283587667434566,0.2857142857142857,0.8,0.8571428571428571,0.07651070336698748,0.46576231979076244,14.0,23.0
2025-02-19,510050,上证50ETF,-0.53,-0.001283587667434566,0.42857142857142855,0.5714285714285714,0.3142857142857143,0.07651070336698748,0.4071908912193338,20.0,28.0
2025-02-19,510300,沪深300ETF,-0.3,-0.001283587667434566,0.37142857142857144,0.45714285714285713,0.42857142857142855,0.07651070336698748,0.3586194626479053,24.0,21.0
2025-02-19,510500,中证500ETF,0.25,-0.001283587667434566,0.6,0.37142857142857144,0.02857142857142857,0.07651070336698748,0.39576231979076243,21.0,9.0
2025-02-19,512010,医药ETF,1.96,-0.008346856838363784,0.3142857142857143,0.6857142857142857,0.6857142857142857,0.0,0.4157142857142857,19.0,3.0
2025-02-19,512100,中证1000ETF,0.68,-0.001283587667434566,0.6571428571428571,0.4,0.11428571428571428,0.07651070336698748,0.4386194626479053,17.0,6.0
2025-02-19,512170,医疗ETF,3.15,-0.008346856838363784,0.8857142857142857,0.9428571428571428,0.9428571428571428,0.0,0.7757142857142858,4.0,1.0
2025-02-19,512200,房地产ETF,-0.49,-0.008346856838363784,0.4,0.05714285714285714,0.4857142857142857,0.0,0.24571428571428575,30.0,26.5
2025-02-19,512400,有色金属ETF,0.49,-0.001283587667434566,0.08571428571428572,0.14285714285714285,0.6571428571428571,0.07651070336698748,0.15861946264790527,33.0,8.0
2025-02-19,512480,半导体ETF,-0.45,0.083970542690038,0.7142857142857143,0.42857142857142855,0.22857142857142856,1.0,0.6228571428571429,8.0,24.0
2025-02-19,512580,环保ETF,-0.72,-0.008346856838363784,0.45714285714285713,0.7142857142857143,0.7142857142857143,0.0,0.49142857142857144,12.0,30.0
2025-02-19,512660,军工ETF,1.87,-0.001283587667434566,0.22857142857142856,0.17142857142857143,0.37142857142857144,0.07651070336698748,0.20290517693361954,31.0,4.0
2025-02-19,512670,国防ETF,2.39,-0.001283587667434566,0.17142857142857143,0.11428571428571428,0.5714285714285714,0.07651070336698748,0.18004803407647668,32.0,2.0
2025-02-19,512690,白酒ETF,-0.34,-0.008346856838363784,0.5142857142857142,0.8857142857142857,0.8857142857142857,0.0,0.5857142857142856,9.0,22.0
2025-02-19,512720,计算机ETF,-0.49,-0.001283587667434566,0.8571428571428571,0.7428571428571429,0.2,0.07651070336698748,0.6400480340764767,7.0,26.5
2025-02-19,512760,芯片ETF,-0.57,-0.001283587667434566,0.7428571428571429,0.4857142857142857,0.45714285714285713,0.07651070336698748,0.5371908912193338,11.0,29.0
2025-02-19,512800,银行ETF,0.13,-0.001283587667434566,0.2,0.6,0.17142857142857143,0.07651070336698748,0.2986194626479053,28.0,10.0
2025-02-19,512880,证券ETF,-0.27,-0.001283587667434566,0.2571428571428571,0.22857142857142856,0.6,0.07651070336698748,0.25576231979076236,29.0,20.0
2025-02-19,512980,传媒ETF,-1.03,-0.001283587667434566,0.7714285714285715,0.2,0.08571428571428572,0.07651070336698748,0.42719089121933385,18.0,32.0
2025-02-19,515000,科技ETF,0.0,-0.001283587667434566,0.6285714285714286,0.5142857142857142,0.14285714285714285,0.07651070336698748,0.4629051769336196,15.0,13.0
2025-02-19,515030,新能源车ETF,-0.23,-0.008346856838363784,0.8285714285714286,0.8571428571428571,0.6285714285714286,0.0,0.6928571428571428,6.0,19.0
2025-02-19,515050,5GETF,0.65,-0.001283587667434566,0.8,0.3142857142857143,0.05714285714285714,0.07651070336698748,0.47147660550504816,13.0,7.0
2025-02-19,515220,煤炭ETF,0.1,-0.008346856838363784,0.02857142857142857,0.02857142857142857,0.7714285714285715,0.0,0.09857142857142859,34.0,11.0
2025-02-19,515790,光伏ETF,-0.94,-0.001283587667434566,0.34285714285714286,0.2857142857142857,0.5428571428571428,0.07651070336698748,0.3057623197907624,27.0,31.0
2025-02-19,516150,稀土ETF,1.35,-0.001283587667434566,0.4857142857142857,0.34285714285714286,0.5142857142857142,0.07651070336698748,0.38433374836219103,22.0,5.0
2025-02-19,516510,云计算ETF,-0.15,-0.008346856838363784,0.9142857142857143,0.8285714285714286,1.0,0.0,0.76,5.0,18.0
2025-02-19,588000,科创50ETF,-0.09,-0.001283587667434566,0.5714285714285714,0.2571428571428571,0.2571428571428571,0.07651070336698748,0.3714766055050481,23.0,17.0
2025-02-20,159607,储能ETF,5.12,-0.008346856838363784,0.9142857142857143,0.6571428571428571,0.9428571428571428,0.0,0.7028571428571428,5.0,5.0
2025-02-20,159611,电力ETF,-0.42,-0.008346856838363784,0.17142857142857143,0.42857142857142855,0.8857142857142857,0.0,0.29428571428571426,26.5,33.0
2025-02-20,159740,人工智能ETF,4.99,-0.008346856838363784,0.8857142857142857,0.9428571428571428,0.7714285714285715,0.0,0.7585714285714287,4.0,7.0
2025-02-20,159766,旅游ETF,0.62,-0.001283587667434566,0.05714285714285714,0.11428571428571428,0.34285714285714286,1.0,0.24428571428571427,31.0,25.0
2025-02-20,159825,农业ETF,0.46,-0.008346856838363784,0.14285714285714285,0.17142857142857143,0.9142857142857143,0.0,0.20714285714285713,33.0,27.0
2025-02-20,159869,游戏ETF,3.1,-0.008346856838363784,0.9714285714285714,0.5428571428571428,0.8285714285714286,0.0,0.6828571428571428,7.0,10.0
2025-02-20,159901,深证100ETF,1.72,-0.008346856838363784,0.5142857142857142,0.5714285714285714,0.42857142857142855,0.0,0.4457142857142857,18.0,17.0
2025-02-20,159915,创业板ETF,2.52,-0.008346856838363784,0.7714285714285715,0.6857142857142857,0.2571428571428571,0.0,0.5785714285714285,12.0,12.0
2025-02-20,159928,消费ETF,0.26,-0.008346856838363784,0.42857142857142855,0.2571428571428571,0.5428571428571428,0.0,0.32428571428571423,25.0,30.0
2025-02-20,510050,上证50ETF,1.37,-0.008346856838363784,0.4857142857142857,0.3142857142857143,0.17142857142857143,0.0,0.32999999999999996,24.0,19.5
2025-02-20,510300,沪深300ETF,1.37,-0.001283587667434566,0.37142857142857144,0.34285714285714286,0.4,1.0,0.4600000000000001,17.0,19.5
2025-02-20,510500,中证500ETF,1.71,-0.008346856838363784,0.6,0.45714285714285713,0.11428571428571428,0.0,0.4185714285714286,19.0,18.0
2025-02-20,512010,医药ETF,2.19,-0.001283587667434566,0.7142857142857143,0.8285714285714286,0.8571428571428571,1.0,0.8057142857142858,3.0,14.0
2025-02-20,512100,中证1000ETF,1.89,-0.001283587667434566,0.7428571428571429,0.6285714285714286,0.2857142857142857,1.0,0.7014285714285715,6.0,16.0
2025-02-20,512170,医疗ETF,1.11,-0.001283587667434566,1.0,1.0,0.9714285714285714,1.0,0.9971428571428571,1.0,21.0
2025-02-20,512200,房地产ETF,0.07,-0.008346856838363784,0.45714285714285713,0.08571428571428572,0.37142857142857144,0.0,0.26857142857142857,30.0,31.0
2025-02-20,512400,有色金属ETF,-0.39,-0.001283587667434566,0.08571428571428572,0.14285714285714285,0.6285714285714286,1.0,0.29428571428571426,26.5,32.0
2025-02-20,512480,半导体ETF,5.11,-0.008346856838363784,0.5428571428571428,0.8,0.14285714285714285,0.0,0.49857142857142855,16.0,6.0
2025-02-20,512580,环保ETF,0.83,-0.008346856838363784,0.3142857142857143,0.5142857142857142,0.8,0.0,0.3757142857142857,21.0,23.0
2025-02-20,512660,军工ETF,0.77,-0.008346856838363784,0.2571428571428571,0.4,0.5714285714285714,0.0,0.29285714285714287,28.0,24.0
2025-02-20,512670,国防ETF,0.58,-0.008346856838363784,0.2,0.37142857142857144,0.7142857142857143,0.0,0.2728571428571429,29.0,26.0
2025-02-20,512690,白酒ETF,0.34,-0.008346856838363784,0.6285714285714286,0.22857142857142856,0.6,0.0,0.4114285714285714,20.0,29.0
2025-02-20,512720,计算机ETF,5.7,-0.008346856838363784,0.8571428571428571,0.7428571428571429,0.3142857142857143,0.0,0.64,8.5,3.0
2025-02-20,512760,芯片ETF,5.28,-0.008346856838363784,0.5714285714285714,0.7142857142857143,0.45714285714285713,0.0,0.5171428571428571,14.0,4.0
2025-02-20,512800,银行ETF,-1.45,-0.001283587667434566,0.4,0.4857142857142857,0.22857142857142856,1.0,0.4985714285714286,15.0,35.0
2025-02-20,512880,证券ETF,1.97,-0.008346856838363784,0.22857142857142856,0.2,0.4857142857142857,0.0,0.21142857142857144,32.0,15.0
2025-02-20,512980,传媒ETF,3.01,-0.008346856838363784,0.8,0.02857142857142857,0.05714285714285714,0.0,0.37428571428571433,22.0,11.0
2025-02-20,515000,科技ETF,3.82,-0.008346856838363784,0.6571428571428571,0.7714285714285715,0.08571428571428572,0.0,0.5357142857142857,13.0,9.0
2025-02-20,515030,新能源车ETF,2.21,-0.008346856838363784,0.6857142857142857,0.8857142857142857,0.6571428571428571,0.0,0.64,8.5,13.0
2025-02-20,515050,5GETF,4.21,-0.008346856838363784,0.8285714285714286,0.8571428571428571,0.02857142857142857,0.0,0.6328571428571429,10.0,8.0
2025-02-20,515220,煤炭ETF,-0.62,-0.008346856838363784,0.02857142857142857,0.05714285714285714,0.7428571428571429,0.0,0.10428571428571429,35.0,34.0
2025-02-20,515790,光伏ETF,0.95,-0.008346856838363784,0.11428571428571428,0.2857142857142857,0.5142857142857142,0.0,0.18857142857142856,34.0,22.0
2025-02-20,516150,稀土ETF,0.36,-0.001283587667434566,0.2857142857142857,0.9142857142857143,0.6857142857142857,1.0,0.6214285714285714,11.0,28.0
2025-02-20,516510,云计算ETF,7.47,-0.008346856838363784,0.9428571428571428,0.9714285714285714,1.0,0.0,0.8157142857142857,2.0,1.0
2025-02-20,588000,科创50ETF,6.05,-0.008346856838363784,0.34285714285714286,0.6,0.2,0.0,0.3542857142857143,23.0,2.0
2025-02-21,159607,储能ETF,0.97,-0.008346856838363784,0.9714285714285714,0.7714285714285715,0.9714285714285714,0.0,0.7657142857142858,3.0,5.0
2025-02-21,159611,电力ETF,0.11,-0.001283587667434566,0.14285714285714285,0.34285714285714286,0.8571428571428571,1.0,0.4028571428571429,23.0,17.0
2025-02-21,159740,人工智能ETF,0.64,-0.008346856838363784,0.9142857142857143,0.8571428571428571,0.7714285714285715,0.0,0.7457142857142858,5.0,8.0
2025-02-21,159766,旅游ETF,1.07,-0.008346856838363784,0.11428571428571428,0.14285714285714285,0.4,0.0,0.13428571428571429,35.0,4.0
2025-02-21,159825,农业ETF,1.38,-0.001283587667434566,0.2571428571428571,0.22857142857142856,0.8857142857142857,1.0,0.4228571428571429,20.0,2.0
2025-02-21,159869,游戏ETF,-1.62,-0.008346856838363784,0.9428571428571428,0.11428571428571428,0.5714285714285714,0.0,0.5157142857142857,16.0,34.0
2025-02-21,159901,深证100ETF,-0.36,-0.001283587667434566,0.45714285714285713,0.5428571428571428,0.37142857142857144,1.0,0.5557142857142857,15.0,24.0
2025-02-21,159915,创业板ETF,-0.8,-0.001283587667434566,0.5714285714285714,0.6,0.11428571428571428,1.0,0.5985714285714285,13.0,28.5
2025-02-21,159928,消费ETF,0.76,-0.008346856838363784,0.4,0.2571428571428571,0.45714285714285713,0.0,0.3028571428571429,30.0,7.0
2025-02-21,510050,上证50ETF,-0.49,-0.001283587667434566,0.4857142857142857,0.42857142857142855,0.17142857142857143,1.0,0.5142857142857142,17.0,25.0
2025-02-21,510300,沪深300ETF,-0.33,-0.001283587667434566,0.42857142857142855,0.45714285714285713,0.3142857142857143,1.0,0.5114285714285715,18.0,23.0
2025-02-21,510500,中证500ETF,-0.3,-0.008346856838363784,0.5428571428571428,0.4857142857142857,0.14285714285714285,0.0,0.4042857142857143,22.0,21.5
2025-02-21,512010,医药ETF,-1.34,-0.001283587667434566,0.6571428571428571,0.6285714285714286,0.8,1.0,0.7142857142857142,9.0,33.0
2025-02-21,512100,中证1000ETF,0.15,-0.008346856838363784,0.6,0.6571428571428571,0.2571428571428571,0.0,0.4928571428571429,19.0,16.0
2025-02-21,512170,医疗ETF,-2.2,-0.008346856838363784,0.8857142857142857,0.7428571428571429,0.9428571428571428,0.0,0.7157142857142857,8.0,35.0
2025-02-21,512200,房地产ETF,1.62,-0.008346856838363784,0.2,0.17142857142857143,0.08571428571428572,0.0,0.15,34.0,1.0
2025-02-21,512400,有色金属ETF,-0.1,-0.001283587667434566,0.05714285714285714,0.08571428571428572,0.02857142857142857,1.0,0.2042857142857143,32.0,20.0
2025-02-21,512480,半导体ETF,0.35,-0.0063987491006038425,0.8,1.0,0.34285714285714286,0.2758082257119554,0.7356569481425076,6.0,11.0
2025-02-21,512580,环保ETF,0.1,-0.001283587667434566,0.17142857142857143,0.4,0.6857142857142857,1.0,0.4157142857142857,21.0,18.0
2025-02-21,512660,军工ETF,0.29,-0.008346856838363784,0.37142857142857144,0.5142857142857142,0.7142857142857143,0.0,0.39285714285714285,25.0,14.0
2025-02-21,512670,国防ETF,0.44,-0.008346856838363784,0.22857142857142856,0.5714285714285714,0.8285714285714286,0.0,0.3571428571428571,27.0,9.0
2025-02-21,512690,白酒ETF,1.19,-0.008346856838363784,0.5142857142857142,0.2857142857142857,0.5428571428571428,0.0,0.3714285714285714,26.0,3.0
