date,etf_code,etf_name,label_next_return,pred_score,pred_rank,actual_rank
2025-07-31,512010,医药ETF,-1.68,0.029204451058188016,20.5,32.0
2025-07-31,512100,中证1000ETF,-0.07,0.029204451058188016,20.5,12.0
2025-07-31,512170,医疗ETF,-0.54,0.029204451058188016,20.5,23.0
2025-07-31,512200,房地产ETF,-0.56,0.029204451058188016,20.5,24.0
2025-07-31,512400,有色金属ETF,-0.41,0.04329929887127813,3.0,20.0
2025-07-31,512480,半导体ETF,-0.84,0.029204451058188016,20.5,27.0
2025-07-31,512580,环保ETF,0.41,0.029204451058188016,20.5,4.0
2025-07-31,512660,军工ETF,-1.6,0.029204451058188016,20.5,31.0
2025-07-31,512670,国防ETF,-1.94,0.029204451058188016,20.5,33.0
2025-07-31,512690,白酒ETF,-0.18,0.029204451058188016,20.5,16.0
2025-07-31,512720,计算机ETF,-0.27,0.029204451058188016,20.5,18.0
2025-07-31,512760,芯片ETF,-1.01,0.029204451058188016,20.5,29.0
2025-07-31,512800,银行ETF,0.59,0.029204451058188016,20.5,3.0
2025-07-31,512880,证券ETF,-0.58,0.029204451058188016,20.5,25.0
2025-07-31,512980,传媒ETF,1.03,0.029204451058188016,20.5,2.0
2025-07-31,515000,科技ETF,-1.32,0.029204451058188016,20.5,30.0
2025-07-31,515030,新能源车ETF,0.08,0.04329929887127813,3.0,10.0
2025-07-31,515050,5GETF,-2.0,0.029204451058188016,20.5,34.5
2025-07-31,515220,煤炭ETF,0.1,0.03076172249521962,6.0,8.0
2025-07-31,515790,光伏ETF,1.82,0.04329929887127813,3.0,1.0
2025-07-31,516150,稀土ETF,-2.0,0.005456998218278587,35.0,34.5
2025-07-31,516510,云计算ETF,-0.3,0.029204451058188016,20.5,19.0
2025-07-31,588000,科创50ETF,-0.91,0.029204451058188016,20.5,28.0
2025-08-01,159607,储能ETF,-0.28,0.03937683102273561,19.5,34.0
2025-08-01,159611,电力ETF,0.31,0.03937683102273561,19.5,21.0
2025-08-01,159740,人工智能ETF,0.55,0.03937683102273561,19.5,15.0
2025-08-01,159766,旅游ETF,0.0,0.03937683102273561,19.5,30.0
2025-08-01,159825,农业ETF,0.67,0.03937683102273561,19.5,13.0
2025-08-01,159869,游戏ETF,3.2,0.03937683102273561,19.5,1.0
2025-08-01,159901,深证100ETF,0.32,0.03937683102273561,19.5,20.0
2025-08-01,159915,创业板ETF,0.43,0.03937683102273561,19.5,19.0
2025-08-01,159928,消费ETF,0.25,0.03937683102273561,19.5,24.0
2025-08-01,510050,上证50ETF,0.5,0.03937683102273561,19.5,16.0
2025-08-01,510300,沪深300ETF,0.46,0.03937683102273561,19.5,17.0
2025-08-01,510500,中证500ETF,0.76,0.03937683102273561,19.5,11.0
2025-08-01,512010,医药ETF,0.0,0.055496396621402544,2.0,30.0
2025-08-01,512100,中证1000ETF,1.23,0.03937683102273561,19.5,7.0
2025-08-01,512170,医疗ETF,0.0,0.055496396621402544,2.0,30.0
2025-08-01,512200,房地产ETF,0.07,0.03937683102273561,19.5,27.0
2025-08-01,512400,有色金属ETF,1.74,0.03937683102273561,19.5,4.0
2025-08-01,512480,半导体ETF,1.31,0.03937683102273561,19.5,6.0
2025-08-01,512580,环保ETF,-0.1,0.03937683102273561,19.5,33.0
2025-08-01,512660,军工ETF,2.74,0.03937683102273561,19.5,3.0
2025-08-01,512670,国防ETF,3.09,0.03937683102273561,19.5,2.0
2025-08-01,512690,白酒ETF,0.0,0.03937683102273561,19.5,30.0
2025-08-01,512720,计算机ETF,0.27,0.03937683102273561,19.5,22.5
2025-08-01,512760,芯片ETF,1.19,0.03937683102273561,19.5,8.5
2025-08-01,512800,银行ETF,0.59,0.03937683102273561,19.5,14.0
2025-08-01,512880,证券ETF,0.17,0.03937683102273561,19.5,25.0
2025-08-01,512980,传媒ETF,1.47,0.03937683102273561,19.5,5.0
2025-08-01,515000,科技ETF,0.27,0.03937683102273561,19.5,22.5
2025-08-01,515030,新能源车ETF,0.0,0.03937683102273561,19.5,30.0
2025-08-01,515050,5GETF,0.15,0.055496396621402544,2.0,26.0
2025-08-01,515220,煤炭ETF,0.69,0.03937683102273561,19.5,12.0
2025-08-01,515790,光伏ETF,-0.82,0.03937683102273561,19.5,35.0
2025-08-01,516150,稀土ETF,0.88,0.03937683102273561,19.5,10.0
2025-08-01,516510,云计算ETF,0.45,0.03937683102273561,19.5,18.0
2025-08-01,588000,科创50ETF,1.19,0.03937683102273561,19.5,8.5
2025-08-04,159607,储能ETF,0.28,0.03937683102273561,18.0,30.0
2025-08-04,159611,电力ETF,0.41,0.03937683102273561,18.0,25.0
2025-08-04,159740,人工智能ETF,0.41,0.03937683102273561,18.0,25.0
2025-08-04,159766,旅游ETF,0.59,0.03937683102273561,18.0,16.5
2025-08-04,159825,农业ETF,0.66,0.03937683102273561,18.0,12.0
2025-08-04,159869,游戏ETF,1.66,0.03937683102273561,18.0,1.0
2025-08-04,159901,深证100ETF,0.5,0.03937683102273561,18.0,18.5
2025-08-04,159915,创业板ETF,0.3,0.03937683102273561,18.0,29.0
2025-08-04,159928,消费ETF,0.99,0.03937683102273561,18.0,7.0
2025-08-04,510050,上证50ETF,0.78,0.03937683102273561,18.0,9.0
2025-08-04,510300,沪深300ETF,0.75,0.03937683102273561,18.0,10.0
2025-08-04,510500,中证500ETF,0.65,0.03937683102273561,18.0,13.5
2025-08-04,512010,医药ETF,0.49,0.03937683102273561,18.0,20.0
2025-08-04,512100,中证1000ETF,0.59,0.03937683102273561,18.0,16.5
2025-08-04,512170,医疗ETF,0.27,0.03937683102273561,18.0,31.0
2025-08-04,512200,房地产ETF,1.2,0.03937683102273561,18.0,5.0
2025-08-04,512400,有色金属ETF,0.41,0.03937683102273561,18.0,25.0
2025-08-04,512480,半导体ETF,0.19,0.03937683102273561,18.0,32.0
2025-08-04,512580,环保ETF,0.72,0.03937683102273561,18.0,11.0
2025-08-04,512660,军工ETF,0.5,0.03937683102273561,18.0,18.5
2025-08-04,512670,国防ETF,0.0,0.03937683102273561,18.0,34.0
2025-08-04,512690,白酒ETF,1.23,0.03937683102273561,18.0,4.0
2025-08-04,512720,计算机ETF,0.36,0.03937683102273561,18.0,28.0
2025-08-04,512760,芯片ETF,0.17,0.03937683102273561,18.0,33.0
2025-08-04,512800,银行ETF,1.52,0.03937683102273561,18.0,2.0
2025-08-04,512880,证券ETF,1.01,0.03937683102273561,18.0,6.0
2025-08-04,512980,传媒ETF,0.44,0.03937683102273561,18.0,22.5
2025-08-04,515000,科技ETF,0.4,0.03937683102273561,18.0,27.0
2025-08-04,515030,新能源车ETF,0.62,0.03937683102273561,18.0,15.0
2025-08-04,515050,5GETF,0.44,0.03937683102273561,18.0,22.5
2025-08-04,515220,煤炭ETF,1.27,0.03937683102273561,18.0,3.0
2025-08-04,515790,光伏ETF,0.97,0.03937683102273561,18.0,8.0
2025-08-04,516150,稀土ETF,0.65,0.03937683102273561,18.0,13.5
2025-08-04,516510,云计算ETF,-0.15,0.03937683102273561,18.0,35.0
2025-08-04,588000,科创50ETF,0.45,0.03937683102273561,18.0,21.0
2025-08-05,159607,储能ETF,0.56,0.03937683102273561,18.0,15.0
2025-08-05,159611,电力ETF,0.0,0.03937683102273561,18.0,30.5
2025-08-05,159740,人工智能ETF,0.27,0.03937683102273561,18.0,24.0
2025-08-05,159766,旅游ETF,-0.44,0.03937683102273561,18.0,35.0
2025-08-05,159825,农业ETF,0.4,0.03937683102273561,18.0,19.5
2025-08-05,159869,游戏ETF,2.08,0.03937683102273561,18.0,4.0
2025-08-05,159901,深证100ETF,0.25,0.03937683102273561,18.0,26.0
2025-08-05,159915,创业板ETF,0.69,0.03937683102273561,18.0,13.5
2025-08-05,159928,消费ETF,0.12,0.03937683102273561,18.0,29.0
2025-08-05,510050,上证50ETF,0.21,0.03937683102273561,18.0,27.0
2025-08-05,510300,沪深300ETF,0.26,0.03937683102273561,18.0,25.0
2025-08-05,510500,中证500ETF,0.82,0.03937683102273561,18.0,12.0
2025-08-05,512010,医药ETF,-0.24,0.03937683102273561,18.0,34.0
2025-08-05,512100,中证1000ETF,1.06,0.03937683102273561,18.0,6.5
2025-08-05,512170,医疗ETF,0.0,0.03937683102273561,18.0,30.5
2025-08-05,512200,房地产ETF,-0.07,0.03937683102273561,18.0,32.0
2025-08-05,512400,有色金属ETF,1.13,0.03937683102273561,18.0,5.0
2025-08-05,512480,半导体ETF,0.93,0.03937683102273561,18.0,9.0
2025-08-05,512580,环保ETF,0.31,0.03937683102273561,18.0,23.0
2025-08-05,512660,军工ETF,3.49,0.03937683102273561,18.0,1.0
2025-08-05,512670,国防ETF,2.4,0.03937683102273561,18.0,2.0
2025-08-05,512690,白酒ETF,0.17,0.03937683102273561,18.0,28.0
2025-08-05,512720,计算机ETF,0.89,0.03937683102273561,18.0,10.0
2025-08-05,512760,芯片ETF,0.84,0.03937683102273561,18.0,11.0
2025-08-05,512800,银行ETF,-0.11,0.03937683102273561,18.0,33.0
2025-08-05,512880,证券ETF,0.41,0.03937683102273561,18.0,17.5
2025-08-05,512980,传媒ETF,0.33,0.03937683102273561,18.0,22.0
2025-08-05,515000,科技ETF,0.4,0.03937683102273561,18.0,19.5
2025-08-05,515030,新能源车ETF,0.69,0.03937683102273561,18.0,13.5
2025-08-05,515050,5GETF,0.43,0.03937683102273561,18.0,16.0
2025-08-05,515220,煤炭ETF,2.22,0.03937683102273561,18.0,3.0
2025-08-05,515790,光伏ETF,0.41,0.03937683102273561,18.0,17.5
2025-08-05,516150,稀土ETF,0.94,0.03937683102273561,18.0,8.0
2025-08-05,516510,云计算ETF,1.06,0.03937683102273561,18.0,6.5
2025-08-05,588000,科创50ETF,0.36,0.03937683102273561,18.0,21.0
2025-08-06,159607,储能ETF,0.09,0.03937683102273561,18.0,15.5
2025-08-06,159611,电力ETF,0.1,0.03937683102273561,18.0,14.0
2025-08-06,159740,人工智能ETF,0.14,0.03937683102273561,18.0,12.0
2025-08-06,159766,旅游ETF,0.29,0.03937683102273561,18.0,7.0
2025-08-06,159825,农业ETF,0.0,0.03937683102273561,18.0,18.0
2025-08-06,159869,游戏ETF,0.36,0.03937683102273561,18.0,6.0
2025-08-06,159901,深证100ETF,-0.25,0.03937683102273561,18.0,25.0
2025-08-06,159915,创业板ETF,-0.68,0.03937683102273561,18.0,29.0
2025-08-06,159928,消费ETF,-0.12,0.03937683102273561,18.0,22.0
2025-08-06,510050,上证50ETF,0.11,0.03937683102273561,18.0,13.0
2025-08-06,510300,沪深300ETF,-0.02,0.03937683102273561,18.0,19.0
2025-08-06,510500,中证500ETF,-0.31,0.03937683102273561,18.0,26.0
2025-08-06,512010,医药ETF,-0.73,0.03937683102273561,18.0,32.0
2025-08-06,512100,中证1000ETF,0.04,0.03937683102273561,18.0,17.0
2025-08-06,512170,医疗ETF,0.27,0.03937683102273561,18.0,8.0
2025-08-06,512200,房地产ETF,1.12,0.03937683102273561,18.0,3.0
2025-08-06,512400,有色金属ETF,1.36,0.03937683102273561,18.0,2.0
2025-08-06,512480,半导体ETF,0.55,0.03937683102273561,18.0,4.0
2025-08-06,512580,环保ETF,-0.61,0.03937683102273561,18.0,27.0
2025-08-06,512660,军工ETF,-0.72,0.03937683102273561,18.0,31.0
2025-08-06,512670,国防ETF,-1.05,0.03937683102273561,18.0,35.0
2025-08-06,512690,白酒ETF,0.17,0.03937683102273561,18.0,11.0
2025-08-06,512720,计算机ETF,-0.71,0.03937683102273561,18.0,30.0
2025-08-06,512760,芯片ETF,0.25,0.03937683102273561,18.0,9.0
2025-08-06,512800,银行ETF,0.46,0.03937683102273561,18.0,5.0
2025-08-06,512880,证券ETF,-0.08,0.03937683102273561,18.0,20.0
2025-08-06,512980,传媒ETF,0.22,0.03937683102273561,18.0,10.0
2025-08-06,515000,科技ETF,-0.66,0.03937683102273561,18.0,28.0
2025-08-06,515030,新能源车ETF,-0.15,0.03937683102273561,18.0,23.0
2025-08-06,515050,5GETF,-0.22,0.03937683102273561,18.0,24.0
2025-08-06,515220,煤炭ETF,0.09,0.03937683102273561,18.0,15.5
2025-08-06,515790,光伏ETF,-0.82,0.03937683102273561,18.0,34.0
2025-08-06,516150,稀土ETF,3.14,0.03937683102273561,18.0,1.0
2025-08-06,516510,云计算ETF,-0.75,0.03937683102273561,18.0,33.0
2025-08-06,588000,科创50ETF,-0.09,0.03937683102273561,18.0,21.0
2025-08-07,159607,储能ETF,-1.2,0.03937683102273561,18.5,29.0
2025-08-07,159611,电力ETF,0.61,0.03937683102273561,18.5,3.0
2025-08-07,159740,人工智能ETF,-1.5,0.03937683102273561,18.5,31.0
2025-08-07,159766,旅游ETF,0.44,0.03937683102273561,18.5,6.0
2025-08-07,159825,农业ETF,0.53,0.03937683102273561,18.5,4.0
2025-08-07,159869,游戏ETF,-1.16,0.03937683102273561,18.5,28.0
2025-08-07,159901,深证100ETF,-0.25,0.03937683102273561,18.5,13.0
2025-08-07,159915,创业板ETF,-0.34,0.03937683102273561,18.5,17.0
2025-08-07,159928,消费ETF,-0.25,0.03937683102273561,18.5,13.0
2025-08-07,510050,上证50ETF,-0.39,0.03937683102273561,18.5,20.0
2025-08-07,510300,沪深300ETF,-0.24,0.03937683102273561,18.5,11.0
2025-08-07,510500,中证500ETF,-0.17,0.03937683102273561,18.5,8.0
2025-08-07,512010,医药ETF,-0.25,0.03937683102273561,18.5,13.0
2025-08-07,512100,中证1000ETF,-0.32,0.03937683102273561,18.5,15.5
2025-08-07,512170,医疗ETF,-0.81,0.03937683102273561,18.5,24.0
2025-08-07,512200,房地产ETF,-0.14,0.03937683102273561,18.5,7.0
2025-08-07,512400,有色金属ETF,1.26,0.03937683102273561,18.5,1.0
2025-08-07,512480,半导体ETF,-1.91,0.03937683102273561,18.5,32.5
2025-08-07,512580,环保ETF,0.51,0.03937683102273561,18.5,5.0
2025-08-07,512660,军工ETF,-0.32,0.03937683102273561,18.5,15.5
2025-08-07,512670,国防ETF,-0.95,0.03937683102273561,18.5,26.0
2025-08-07,512690,白酒ETF,-0.52,0.03937683102273561,18.5,22.0
2025-08-07,512720,计算机ETF,-2.23,0.03937683102273561,18.5,34.0
2025-08-07,512760,芯片ETF,-1.91,0.03937683102273561,18.5,32.5
2025-08-07,512800,银行ETF,-0.46,0.03937683102273561,18.5,21.0
2025-08-07,512880,证券ETF,-0.83,0.03937683102273561,18.5,25.0
2025-08-07,512980,传媒ETF,-1.1,0.03937683102273561,18.5,27.0
2025-08-07,515000,科技ETF,-0.8,0.03937683102273561,18.5,23.0
2025-08-07,515030,新能源车ETF,-0.23,0.03937683102273561,18.5,10.0
2025-08-07,515050,5GETF,-0.36,0.055496396621402544,1.0,18.0
2025-08-07,515220,煤炭ETF,-0.38,0.03937683102273561,18.5,19.0
2025-08-07,515790,光伏ETF,0.69,0.03937683102273561,18.5,2.0
2025-08-07,516150,稀土ETF,-0.21,0.03937683102273561,18.5,9.0
2025-08-07,516510,云计算ETF,-2.41,0.03937683102273561,18.5,35.0
2025-08-07,588000,科创50ETF,-1.44,0.03937683102273561,18.5,30.0
2025-08-08,159607,储能ETF,0.09,0.03937683102273561,18.0,30.0
2025-08-08,159611,电力ETF,-0.4,0.03937683102273561,18.0,34.0
2025-08-08,159740,人工智能ETF,0.0,0.03937683102273561,18.0,32.5
2025-08-08,159766,旅游ETF,0.29,0.03937683102273561,18.0,26.0
2025-08-08,159825,农业ETF,0.26,0.03937683102273561,18.0,27.0
2025-08-08,159869,游戏ETF,0.15,0.03937683102273561,18.0,29.0
2025-08-08,159901,深证100ETF,1.46,0.03937683102273561,18.0,9.0
2025-08-08,159915,创业板ETF,1.95,0.03937683102273561,18.0,5.0
2025-08-08,159928,消费ETF,0.98,0.03937683102273561,18.0,17.0
2025-08-08,510050,上证50ETF,0.07,0.03937683102273561,18.0,31.0
2025-08-08,510300,沪深300ETF,0.45,0.03937683102273561,18.0,25.0
2025-08-08,510500,中证500ETF,1.05,0.03937683102273561,18.0,15.0
2025-08-08,512010,医药ETF,0.25,0.03937683102273561,18.0,28.0
2025-08-08,512100,中证1000ETF,1.45,0.03937683102273561,18.0,10.0
2025-08-08,512170,医疗ETF,1.64,0.03937683102273561,18.0,8.0
2025-08-08,512200,房地产ETF,1.18,0.03937683102273561,18.0,13.0
2025-08-08,512400,有色金属ETF,0.62,0.03937683102273561,18.0,22.0
2025-08-08,512480,半导体ETF,0.74,0.03937683102273561,18.0,20.0
2025-08-08,512580,环保ETF,1.43,0.03937683102273561,18.0,11.0
2025-08-08,512660,军工ETF,0.57,0.03937683102273561,18.0,23.0
2025-08-08,512670,国防ETF,0.95,0.03937683102273561,18.0,19.0
2025-08-08,512690,白酒ETF,1.92,0.03937683102273561,18.0,6.0
2025-08-08,512720,计算机ETF,1.74,0.03937683102273561,18.0,7.0
2025-08-08,512760,芯片ETF,0.51,0.03937683102273561,18.0,24.0
2025-08-08,512800,银行ETF,-0.8,0.03937683102273561,18.0,35.0
2025-08-08,512880,证券ETF,1.33,0.03937683102273561,18.0,12.0
2025-08-08,512980,传媒ETF,1.0,0.03937683102273561,18.0,16.0
2025-08-08,515000,科技ETF,1.07,0.03937683102273561,18.0,14.0
2025-08-08,515030,新能源车ETF,3.68,0.03937683102273561,18.0,1.0
2025-08-08,515050,5GETF,2.54,0.03937683102273561,18.0,2.0
2025-08-08,515220,煤炭ETF,0.0,0.03937683102273561,18.0,32.5
2025-08-08,515790,光伏ETF,2.32,0.03937683102273561,18.0,3.0
2025-08-08,516150,稀土ETF,0.97,0.03937683102273561,18.0,18.0
2025-08-08,516510,云计算ETF,2.24,0.03937683102273561,18.0,4.0
2025-08-08,588000,科创50ETF,0.64,0.03937683102273561,18.0,21.0
2025-08-11,159607,储能ETF,-0.47,0.03937683102273561,18.0,30.5
2025-08-11,159611,电力ETF,-0.1,0.03937683102273561,18.0,22.0
2025-08-11,159740,人工智能ETF,-0.14,0.03937683102273561,18.0,25.0
2025-08-11,159766,旅游ETF,0.0,0.03937683102273561,18.0,21.0
2025-08-11,159825,农业ETF,-0.13,0.03937683102273561,18.0,24.0
2025-08-11,159869,游戏ETF,-0.15,0.03937683102273561,18.0,26.0
2025-08-11,159901,深证100ETF,0.74,0.03937683102273561,18.0,11.0
2025-08-11,159915,创业板ETF,1.19,0.03937683102273561,18.0,8.0
2025-08-11,159928,消费ETF,-0.12,0.03937683102273561,18.0,23.0
2025-08-11,510050,上证50ETF,0.71,0.03937683102273561,18.0,12.0
2025-08-11,510300,沪深300ETF,0.62,0.03937683102273561,18.0,13.0
2025-08-11,510500,中证500ETF,0.51,0.03937683102273561,18.0,14.0
2025-08-11,512010,医药ETF,0.25,0.03937683102273561,18.0,18.0
2025-08-11,512100,中证1000ETF,0.36,0.03937683102273561,18.0,16.0
2025-08-11,512170,医疗ETF,0.27,0.03937683102273561,18.0,17.0
2025-08-11,512200,房地产ETF,0.75,0.03937683102273561,18.0,10.0
2025-08-11,512400,有色金属ETF,-0.47,0.03937683102273561,18.0,30.5
2025-08-11,512480,半导体ETF,2.68,0.03937683102273561,18.0,2.0
2025-08-11,512580,环保ETF,-0.2,0.03937683102273561,18.0,27.0
2025-08-11,512660,军工ETF,-0.56,0.03937683102273561,18.0,33.0
2025-08-11,512670,国防ETF,-1.54,0.03937683102273561,18.0,34.0
2025-08-11,512690,白酒ETF,-0.34,0.03937683102273561,18.0,29.0
2025-08-11,512720,计算机ETF,0.9,0.03937683102273561,18.0,9.0
2025-08-11,512760,芯片ETF,2.7,0.03937683102273561,18.0,1.0
2025-08-11,512800,银行ETF,0.23,0.03937683102273561,18.0,19.0
2025-08-11,512880,证券ETF,0.49,0.03937683102273561,18.0,15.0
2025-08-11,512980,传媒ETF,0.11,0.03937683102273561,18.0,20.0
2025-08-11,515000,科技ETF,1.46,0.03937683102273561,18.0,5.0
2025-08-11,515030,新能源车ETF,-0.52,0.03937683102273561,18.0,32.0
2025-08-11,515050,5GETF,2.55,0.03937683102273561,18.0,3.0
2025-08-11,515220,煤炭ETF,1.32,0.03937683102273561,18.0,6.0
2025-08-11,515790,光伏ETF,-0.27,0.03937683102273561,18.0,28.0
2025-08-11,516150,稀土ETF,-1.78,0.03937683102273561,18.0,35.0
2025-08-11,516510,云计算ETF,1.28,0.03937683102273561,18.0,7.0
2025-08-11,588000,科创50ETF,1.9,0.03937683102273561,18.0,4.0
2025-08-12,159607,储能ETF,3.83,0.03937683102273561,18.0,2.0
2025-08-12,159611,电力ETF,-0.1,0.03937683102273561,18.0,33.0
2025-08-12,159740,人工智能ETF,2.77,0.03937683102273561,18.0,6.0
2025-08-12,159766,旅游ETF,0.15,0.03937683102273561,18.0,29.0
2025-08-12,159825,农业ETF,0.0,0.03937683102273561,18.0,31.5
2025-08-12,159869,游戏ETF,1.25,0.03937683102273561,18.0,18.5
2025-08-12,159901,深证100ETF,2.02,0.03937683102273561,18.0,9.0
2025-08-12,159915,创业板ETF,3.69,0.03937683102273561,18.0,3.0
2025-08-12,159928,消费ETF,0.12,0.03937683102273561,18.0,30.0
2025-08-12,510050,上证50ETF,0.28,0.03937683102273561,18.0,27.0
2025-08-12,510300,沪深300ETF,0.83,0.03937683102273561,18.0,24.0
2025-08-12,510500,中证500ETF,1.31,0.03937683102273561,18.0,16.0
2025-08-12,512010,医药ETF,2.45,0.03937683102273561,18.0,7.0
2025-08-12,512100,中证1000ETF,1.46,0.03937683102273561,18.0,13.0
2025-08-12,512170,医疗ETF,1.61,0.03937683102273561,18.0,12.0
2025-08-12,512200,房地产ETF,0.27,0.03937683102273561,18.0,28.0
2025-08-12,512400,有色金属ETF,2.18,0.03937683102273561,18.0,8.0
2025-08-12,512480,半导体ETF,0.99,0.03937683102273561,18.0,21.0
2025-08-12,512580,环保ETF,1.01,0.03937683102273561,18.0,20.0
2025-08-12,512660,军工ETF,1.3,0.03937683102273561,18.0,17.0
2025-08-12,512670,国防ETF,1.44,0.03937683102273561,18.0,14.0
2025-08-12,512690,白酒ETF,0.0,0.03937683102273561,18.0,31.5
2025-08-12,512720,计算机ETF,1.25,0.03937683102273561,18.0,18.5
2025-08-12,512760,芯片ETF,0.82,0.03937683102273561,18.0,25.0
2025-08-12,512800,银行ETF,-0.92,0.03937683102273561,18.0,34.0
2025-08-12,512880,证券ETF,1.72,0.03937683102273561,18.0,10.0
2025-08-12,512980,传媒ETF,0.88,0.03937683102273561,18.0,23.0
2025-08-12,515000,科技ETF,3.66,0.03937683102273561,18.0,4.0
2025-08-12,515030,新能源车ETF,0.89,0.03937683102273561,18.0,22.0
2025-08-12,515050,5GETF,5.66,0.03937683102273561,18.0,1.0
2025-08-12,515220,煤炭ETF,-1.12,0.03937683102273561,18.0,35.0
2025-08-12,515790,光伏ETF,1.34,0.03937683102273561,18.0,15.0
2025-08-12,516150,稀土ETF,1.68,0.03937683102273561,18.0,11.0
2025-08-12,516510,云计算ETF,3.57,0.03937683102273561,18.0,5.0
2025-08-12,588000,科创50ETF,0.8,0.03937683102273561,18.0,26.0
2025-08-13,159607,储能ETF,-0.45,0.03937683102273561,18.5,13.0
2025-08-13,159611,电力ETF,-0.4,0.03937683102273561,18.5,12.0
2025-08-13,159740,人工智能ETF,-0.67,0.03937683102273561,18.5,17.0
2025-08-13,159766,旅游ETF,-0.87,0.03937683102273561,18.5,21.5
2025-08-13,159825,农业ETF,-1.17,0.03937683102273561,18.5,28.0
2025-08-13,159869,游戏ETF,0.87,0.03937683102273561,18.5,2.0
2025-08-13,159901,深证100ETF,-0.72,0.03937683102273561,18.5,19.5
2025-08-13,159915,创业板ETF,-1.09,0.03937683102273561,18.5,25.5
2025-08-13,159928,消费ETF,-0.12,0.03937683102273561,18.5,8.5
2025-08-13,510050,上证50ETF,0.49,0.03937683102273561,18.5,5.0
2025-08-13,510300,沪深300ETF,-0.16,0.03937683102273561,18.5,10.0
2025-08-13,510500,中证500ETF,-1.03,0.03937683102273561,18.5,24.0
2025-08-13,512010,医药ETF,-0.72,0.03937683102273561,18.5,19.5
2025-08-13,512100,中证1000ETF,-1.09,0.03937683102273561,18.5,25.5
2025-08-13,512170,医疗ETF,-1.32,0.03937683102273561,18.5,30.0
2025-08-13,512200,房地产ETF,-0.47,0.03937683102273561,18.5,14.0
2025-08-13,512400,有色金属ETF,-0.53,0.03937683102273561,18.5,15.5
2025-08-13,512480,半导体ETF,0.62,0.03937683102273561,18.5,4.0
2025-08-13,512580,环保ETF,-0.7,0.03937683102273561,18.5,18.0
2025-08-13,512660,军工ETF,-1.68,0.03937683102273561,18.5,33.0
2025-08-13,512670,国防ETF,-1.78,0.03937683102273561,18.5,34.0
2025-08-13,512690,白酒ETF,-0.34,0.03937683102273561,18.5,11.0
2025-08-13,512720,计算机ETF,-0.53,0.03937683102273561,18.5,15.5
2025-08-13,512760,芯片ETF,0.98,0.03937683102273561,18.5,1.0
2025-08-13,512800,银行ETF,-0.12,0.03937683102273561,18.5,8.5
2025-08-13,512880,证券ETF,-0.08,0.03937683102273561,18.5,7.0
2025-08-13,512980,传媒ETF,-0.87,0.03937683102273561,18.5,21.5
2025-08-13,515000,科技ETF,-0.88,0.03937683102273561,18.5,23.0
2025-08-13,515030,新能源车ETF,-1.11,0.03937683102273561,18.5,27.0
2025-08-13,515050,5GETF,-2.16,0.04050500495117876,1.0,35.0
2025-08-13,515220,煤炭ETF,-1.6,0.03937683102273561,18.5,32.0
2025-08-13,515790,光伏ETF,-1.45,0.03937683102273561,18.5,31.0
2025-08-13,516150,稀土ETF,0.0,0.03937683102273561,18.5,6.0
2025-08-13,516510,云计算ETF,-1.22,0.03937683102273561,18.5,29.0
2025-08-13,588000,科创50ETF,0.79,0.03937683102273561,18.5,3.0
2025-08-14,159607,储能ETF,-0.27,0.03937683102273561,20.5,34.0
2025-08-14,159611,电力ETF,0.41,0.03937683102273561,20.5,28.0
2025-08-14,159740,人工智能ETF,0.14,0.03937683102273561,20.5,31.0
2025-08-14,159766,旅游ETF,1.17,0.03937683102273561,20.5,19.0
2025-08-14,159825,农业ETF,0.53,0.03937683102273561,20.5,26.0
2025-08-14,159869,游戏ETF,0.0,0.03937683102273561,20.5,33.0
2025-08-14,159901,深证100ETF,1.48,0.03937683102273561,20.5,14.0
2025-08-14,159915,创业板ETF,2.58,0.03937683102273561,20.5,5.0
2025-08-14,159928,消费ETF,0.12,0.03937683102273561,20.5,32.0
2025-08-14,510050,上证50ETF,0.38,0.03937683102273561,20.5,29.0
2025-08-14,510300,沪深300ETF,0.92,0.03937683102273561,20.5,24.0
2025-08-14,510500,中证500ETF,2.21,0.03937683102273561,20.5,8.5
2025-08-14,512010,医药ETF,0.48,0.03937683102273561,20.5,27.0
2025-08-14,512100,中证1000ETF,2.05,0.03937683102273561,20.5,10.0
2025-08-14,512170,医疗ETF,1.07,0.03937683102273561,20.5,21.0
2025-08-14,512200,房地产ETF,2.45,0.03937683102273561,20.5,6.0
2025-08-14,512400,有色金属ETF,1.99,0.03937683102273561,20.5,12.0
2025-08-14,512480,半导体ETF,2.03,0.055496396621402544,3.0,11.0
2025-08-14,512580,环保ETF,2.21,0.03937683102273561,20.5,8.5
2025-08-14,512660,军工ETF,1.14,0.03937683102273561,20.5,20.0
2025-08-14,512670,国防ETF,1.33,0.03937683102273561,20.5,18.0
2025-08-14,512690,白酒ETF,0.17,0.03937683102273561,20.5,30.0
2025-08-14,512720,计算机ETF,2.65,0.03937683102273561,20.5,4.0
2025-08-14,512760,芯片ETF,1.45,0.055496396621402544,3.0,15.0
2025-08-14,512800,银行ETF,-1.4,0.03937683102273561,20.5,35.0
2025-08-14,512880,证券ETF,4.75,0.055496396621402544,3.0,1.0
2025-08-14,512980,传媒ETF,0.66,0.03937683102273561,20.5,25.0
2025-08-14,515000,科技ETF,1.65,0.03937683102273561,20.5,13.0
