date,etf_code,etf_name,label_next_return,model_score,model_score_norm,momentum_factor,reversal_bonus,pred_score,pred_rank,actual_rank
2025-07-23,515790,光伏ETF,2.31,-0.007095852635506166,0.0,0.4,0.0,0.12,22.0,7.0
2025-07-23,516150,稀土ETF,5.71,0.13075090992685734,1.0,0.9714285714285714,0.0,0.8914285714285715,1.0,1.0
2025-07-23,516510,云计算ETF,0.31,-0.007095852635506166,0.0,0.17142857142857143,0.0,0.05142857142857143,30.0,29.0
2025-07-23,588000,科创50ETF,1.12,-0.007095852635506166,0.0,0.2857142857142857,0.0,0.0857142857142857,26.0,21.0
2025-07-24,159607,储能ETF,-2.04,-0.007095852635506166,0.10712894631979784,0.8571428571428571,0.0,0.3214202249347358,5.0,35.0
2025-07-24,159611,电力ETF,-1.09,-0.007095852635506166,0.10712894631979784,0.22857142857142856,0.0,0.13284879636330726,28.0,29.0
2025-07-24,159740,人工智能ETF,-1.31,-0.007095852635506166,0.10712894631979784,0.7714285714285715,0.0,0.29570593922045013,8.0,31.0
2025-07-24,159766,旅游ETF,-1.96,0.4779068054806473,1.0,0.9142857142857143,0.0,0.8742857142857142,1.0,34.0
2025-07-24,159825,农业ETF,-0.39,-0.007095852635506166,0.10712894631979784,0.7428571428571429,0.0,0.28713451064902157,10.0,22.0
2025-07-24,159869,游戏ETF,-0.16,-0.007095852635506166,0.10712894631979784,0.05714285714285714,0.0,0.08142022493473584,35.0,19.0
2025-07-24,159901,深证100ETF,-0.49,-0.007095852635506166,0.10712894631979784,0.4857142857142857,0.0,0.20999165350616442,19.0,24.0
2025-07-24,159915,创业板ETF,-0.3,-0.007095852635506166,0.10712894631979784,0.5428571428571428,0.0,0.22713451064902154,17.0,21.0
2025-07-24,159928,消费ETF,-0.96,-0.007095852635506166,0.10712894631979784,0.5142857142857142,0.0,0.21856308207759298,18.0,28.0
2025-07-24,510050,上证50ETF,-0.6,-0.007095852635506166,0.10712894631979784,0.3142857142857143,0.0,0.15856308207759298,25.0,26.0
2025-07-24,510300,沪深300ETF,-0.52,-0.007095852635506166,0.10712894631979784,0.45714285714285713,0.0,0.20142022493473583,20.0,25.0
2025-07-24,510500,中证500ETF,0.03,-0.007095852635506166,0.10712894631979784,0.6,0.0,0.2442773677918787,15.0,13.0
2025-07-24,512010,医药ETF,0.0,-0.007095852635506166,0.10712894631979784,0.6285714285714286,0.0,0.25284879636330726,14.0,15.0
2025-07-24,512100,中证1000ETF,-0.07,-0.007095852635506166,0.10712894631979784,0.2857142857142857,0.0,0.1499916535061644,26.0,17.0
2025-07-24,512170,医疗ETF,0.82,-0.007095852635506166,0.10712894631979784,0.8285714285714286,0.0,0.3128487963633073,6.0,6.0
2025-07-24,512200,房地产ETF,0.48,-0.007095852635506166,0.10712894631979784,0.7142857142857143,0.0,0.27856308207759295,11.0,8.0
2025-07-24,512400,有色金属ETF,0.0,-0.007095852635506166,0.10712894631979784,0.9428571428571428,0.0,0.34713451064902157,3.0,15.0
2025-07-24,512480,半导体ETF,2.08,-0.007095852635506166,0.10712894631979784,0.34285714285714286,0.0,0.16713451064902157,24.0,3.0
2025-07-24,512580,环保ETF,-0.79,-0.007095852635506166,0.10712894631979784,0.5714285714285714,0.0,0.2357059392204501,16.0,27.0
2025-07-24,512660,军工ETF,0.0,-0.007095852635506166,0.10712894631979784,0.2571428571428571,0.0,0.14142022493473583,27.0,15.0
2025-07-24,512670,国防ETF,0.12,-0.007095852635506166,0.10712894631979784,0.4,0.0,0.1842773677918787,22.0,12.0
2025-07-24,512690,白酒ETF,-1.69,-0.007095852635506166,0.10712894631979784,0.6571428571428571,0.0,0.2614202249347358,13.0,33.0
2025-07-24,512720,计算机ETF,1.08,-0.007095852635506166,0.10712894631979784,0.17142857142857143,0.0,0.11570593922045014,30.0,5.0
2025-07-24,512760,芯片ETF,2.13,-0.007095852635506166,0.10712894631979784,0.42857142857142855,0.0,0.19284879636330726,21.0,1.0
2025-07-24,512800,银行ETF,-0.12,-0.007095852635506166,0.10712894631979784,0.02857142857142857,0.15,0.08784879636330727,34.0,18.0
2025-07-24,512880,证券ETF,-0.41,-0.007095852635506166,0.10712894631979784,0.8857142857142857,0.0,0.3299916535061644,4.0,23.0
2025-07-24,512980,传媒ETF,0.34,-0.007095852635506166,0.10712894631979784,0.14285714285714285,0.0,0.10713451064902155,31.0,10.0
2025-07-24,515000,科技ETF,0.68,-0.007095852635506166,0.10712894631979784,0.2,0.0,0.1242773677918787,29.0,7.0
2025-07-24,515030,新能源车ETF,-0.22,-0.007095852635506166,0.10712894631979784,0.8,0.0,0.3042773677918787,7.0,20.0
2025-07-24,515050,5GETF,0.38,-0.007095852635506166,0.10712894631979784,0.08571428571428572,0.0,0.08999165350616442,33.0,9.0
2025-07-24,515220,煤炭ETF,-1.38,-0.06528770857274019,0.0,0.9714285714285714,0.0,0.2914285714285714,9.0,32.0
2025-07-24,515790,光伏ETF,-1.19,-0.007095852635506166,0.10712894631979784,0.6857142857142857,0.0,0.2699916535061644,12.0,30.0
2025-07-24,516150,稀土ETF,0.14,-0.007095852635506166,0.10712894631979784,1.0,0.0,0.3642773677918787,2.0,11.0
2025-07-24,516510,云计算ETF,1.88,-0.007095852635506166,0.10712894631979784,0.11428571428571428,0.0,0.09856308207759298,32.0,4.0
2025-07-24,588000,科创50ETF,2.12,-0.007095852635506166,0.10712894631979784,0.37142857142857144,0.0,0.17570593922045014,23.0,2.0
2025-07-25,159607,储能ETF,0.54,-0.007095852635506166,0.0,0.45714285714285713,0.0,0.13714285714285712,20.0,10.0
2025-07-25,159611,电力ETF,-0.4,-0.007095852635506166,0.0,0.11428571428571428,0.0,0.03428571428571428,32.0,29.0
2025-07-25,159740,人工智能ETF,0.0,-0.007095852635506166,0.0,0.5714285714285714,0.0,0.1714285714285714,16.0,21.5
2025-07-25,159766,旅游ETF,-0.57,-0.007095852635506166,0.0,0.7142857142857143,0.0,0.21428571428571427,11.0,31.0
2025-07-25,159825,农业ETF,-0.13,-0.007095852635506166,0.0,0.6857142857142857,0.0,0.2057142857142857,12.0,25.0
2025-07-25,159869,游戏ETF,0.63,-0.007095852635506166,0.0,0.08571428571428572,0.05,0.030714285714285715,33.0,9.0
2025-07-25,159901,深证100ETF,0.46,-0.007095852635506166,0.0,0.42857142857142855,0.0,0.12857142857142856,21.0,13.5
2025-07-25,159915,创业板ETF,1.04,-0.007095852635506166,0.0,0.6,0.0,0.18,15.0,7.0
2025-07-25,159928,消费ETF,-0.6,-0.007095852635506166,0.0,0.2571428571428571,0.0,0.07714285714285714,27.0,32.0
2025-07-25,510050,上证50ETF,0.46,-0.007095852635506166,0.0,0.17142857142857143,0.0,0.05142857142857143,30.0,13.5
2025-07-25,510300,沪深300ETF,0.26,-0.007095852635506166,0.0,0.34285714285714286,0.0,0.10285714285714286,24.0,18.0
2025-07-25,510500,中证500ETF,0.41,-0.007095852635506166,0.0,0.6285714285714286,0.0,0.18857142857142856,14.0,15.0
2025-07-25,512010,医药ETF,2.24,-0.007095852635506166,0.0,0.5428571428571428,0.0,0.16285714285714284,17.0,1.0
2025-07-25,512100,中证1000ETF,0.3,-0.007095852635506166,0.0,0.4857142857142857,0.0,0.1457142857142857,19.0,16.0
2025-07-25,512170,医疗ETF,0.27,-0.007095852635506166,0.0,0.9142857142857143,0.0,0.27428571428571424,6.0,17.0
2025-07-25,512200,房地产ETF,0.48,-0.007095852635506166,0.0,0.7714285714285715,0.0,0.23142857142857143,9.0,12.0
2025-07-25,512400,有色金属ETF,-0.47,-0.007095852635506166,0.0,0.9428571428571428,0.0,0.28285714285714286,5.0,30.0
2025-07-25,512480,半导体ETF,-0.09,0.28300118234968025,1.0,0.8571428571428571,0.0,0.8571428571428571,1.0,23.0
2025-07-25,512580,环保ETF,-0.3,-0.007095852635506166,0.0,0.5142857142857142,0.0,0.15428571428571428,18.0,27.0
2025-07-25,512660,军工ETF,1.53,-0.007095852635506166,0.0,0.3142857142857143,0.0,0.09428571428571428,25.0,4.0
2025-07-25,512670,国防ETF,1.47,-0.007095852635506166,0.0,0.2857142857142857,0.0,0.0857142857142857,26.0,5.0
2025-07-25,512690,白酒ETF,-0.34,-0.007095852635506166,0.0,0.14285714285714285,0.0,0.04285714285714285,31.0,28.0
2025-07-25,512720,计算机ETF,-0.71,-0.007095852635506166,0.0,0.4,0.0,0.12,22.0,33.0
2025-07-25,512760,芯片ETF,0.0,0.28300118234968025,1.0,0.8,0.0,0.84,2.0,21.5
2025-07-25,512800,银行ETF,0.23,-0.007095852635506166,0.0,0.02857142857142857,0.15,0.02357142857142857,34.0,19.0
2025-07-25,512880,证券ETF,0.9,-0.007095852635506166,0.0,0.8857142857142857,0.0,0.2657142857142857,7.0,8.0
2025-07-25,512980,传媒ETF,-0.11,-0.007095852635506166,0.0,0.22857142857142856,0.0,0.06857142857142856,28.0,24.0
2025-07-25,515000,科技ETF,2.03,-0.007095852635506166,0.0,0.37142857142857144,0.0,0.11142857142857143,23.0,3.0
2025-07-25,515030,新能源车ETF,0.52,-0.007095852635506166,0.0,0.7428571428571429,0.0,0.22285714285714286,10.0,11.0
2025-07-25,515050,5GETF,2.04,-0.007095852635506166,0.0,0.05714285714285714,0.0,0.01714285714285714,35.0,2.0
2025-07-25,515220,煤炭ETF,-2.98,0.13075090992685734,0.47517466894965865,1.0,0.0,0.5851048013697951,3.0,35.0
2025-07-25,515790,光伏ETF,-0.94,-0.007095852635506166,0.0,0.6571428571428571,0.0,0.19714285714285715,13.0,34.0
2025-07-25,516150,稀土ETF,1.45,-0.007095852635506166,0.0,0.9714285714285714,0.0,0.2914285714285714,4.0,6.0
2025-07-25,516510,云计算ETF,-0.15,-0.007095852635506166,0.0,0.2,0.0,0.06,29.0,26.0
2025-07-25,588000,科创50ETF,0.09,-0.007095852635506166,0.0,0.8285714285714286,0.0,0.24857142857142858,8.0,20.0
2025-07-28,159607,储能ETF,-0.99,-0.007095852635506166,0.5,0.37142857142857144,0.0,0.4114285714285714,23.0,34.0
2025-07-28,159611,电力ETF,-0.2,-0.007095852635506166,0.5,0.05714285714285714,0.0,0.3171428571428571,35.0,27.0
2025-07-28,159740,人工智能ETF,-0.67,-0.007095852635506166,0.5,0.2571428571428571,0.0,0.3771428571428571,27.0,32.0
2025-07-28,159766,旅游ETF,-0.29,-0.007095852635506166,0.5,0.6,0.0,0.48,15.0,29.0
2025-07-28,159825,农业ETF,-0.91,-0.007095852635506166,0.5,0.45714285714285713,0.0,0.4371428571428571,20.0,33.0
2025-07-28,159869,游戏ETF,1.17,-0.007095852635506166,0.5,0.08571428571428572,0.0,0.3257142857142857,33.0,12.0
2025-07-28,159901,深证100ETF,0.8,-0.007095852635506166,0.5,0.42857142857142855,0.0,0.42857142857142855,21.0,17.5
2025-07-28,159915,创业板ETF,1.75,-0.007095852635506166,0.5,0.6571428571428571,0.0,0.4971428571428571,13.0,6.0
2025-07-28,159928,消费ETF,-0.61,-0.007095852635506166,0.5,0.11428571428571428,0.0,0.3342857142857143,32.0,31.0
2025-07-28,510050,上证50ETF,0.18,-0.007095852635506166,0.5,0.3142857142857143,0.0,0.39428571428571424,25.0,23.0
2025-07-28,510300,沪深300ETF,0.5,-0.007095852635506166,0.5,0.2857142857142857,0.0,0.3857142857142857,26.0,20.0
2025-07-28,510500,中证500ETF,0.63,-0.007095852635506166,0.5,0.6285714285714286,0.0,0.48857142857142855,14.0,19.0
2025-07-28,512010,医药ETF,2.68,-0.007095852635506166,0.5,0.9428571428571428,0.0,0.5828571428571429,3.0,2.0
2025-07-28,512100,中证1000ETF,0.85,-0.007095852635506166,0.5,0.4857142857142857,0.0,0.44571428571428573,19.0,16.0
2025-07-28,512170,医疗ETF,2.45,-0.007095852635506166,0.5,0.9714285714285714,0.0,0.5914285714285714,2.0,3.0
2025-07-28,512200,房地产ETF,0.14,-0.007095852635506166,0.5,0.7142857142857143,0.0,0.5142857142857142,11.0,24.0
2025-07-28,512400,有色金属ETF,-0.24,-0.007095852635506166,0.5,0.9142857142857143,0.0,0.5742857142857143,4.0,28.0
2025-07-28,512480,半导体ETF,1.48,-0.007095852635506166,0.5,0.8285714285714286,0.0,0.5485714285714286,7.0,7.0
2025-07-28,512580,环保ETF,0.9,-0.007095852635506166,0.5,0.2,0.0,0.36,29.0,15.0
2025-07-28,512660,军工ETF,1.09,-0.007095852635506166,0.5,0.5428571428571428,0.0,0.46285714285714286,17.0,13.0
2025-07-28,512670,国防ETF,1.45,-0.007095852635506166,0.5,0.5714285714285714,0.0,0.4714285714285714,16.0,8.0
2025-07-28,512690,白酒ETF,-0.17,-0.007095852635506166,0.5,0.14285714285714285,0.0,0.34285714285714286,31.0,26.0
2025-07-28,512720,计算机ETF,0.8,-0.007095852635506166,0.5,0.34285714285714286,0.0,0.40285714285714286,24.0,17.5
2025-07-28,512760,芯片ETF,1.34,-0.007095852635506166,0.5,0.8571428571428571,0.0,0.5571428571428572,6.0,11.0
2025-07-28,512800,银行ETF,-1.28,-0.007095852635506166,0.5,0.02857142857142857,0.15,0.32357142857142857,34.0,35.0
2025-07-28,512880,证券ETF,0.4,-0.007095852635506166,0.5,0.8,0.0,0.54,8.0,21.0
2025-07-28,512980,传媒ETF,0.34,-0.007095852635506166,0.5,0.17142857142857143,0.0,0.3514285714285714,30.0,22.0
2025-07-28,515000,科技ETF,2.39,-0.007095852635506166,0.5,0.7428571428571429,0.0,0.5228571428571429,10.0,4.0
2025-07-28,515030,新能源车ETF,-0.07,-0.007095852635506166,0.5,0.6857142857142857,0.0,0.5057142857142857,12.0,25.0
2025-07-28,515050,5GETF,3.18,-0.007095852635506166,0.5,0.5142857142857142,0.0,0.4542857142857143,18.0,1.0
2025-07-28,515220,煤炭ETF,0.96,-0.007095852635506166,0.5,0.7714285714285715,0.0,0.5314285714285714,9.0,14.0
2025-07-28,515790,光伏ETF,1.36,-0.007095852635506166,0.5,0.22857142857142856,0.0,0.36857142857142855,28.0,9.0
2025-07-28,516150,稀土ETF,-0.48,-0.007095852635506166,0.5,1.0,0.0,0.6,1.0,30.0
2025-07-28,516510,云计算ETF,2.15,-0.007095852635506166,0.5,0.4,0.0,0.42,22.0,5.0
2025-07-28,588000,科创50ETF,1.35,-0.007095852635506166,0.5,0.8857142857142857,0.0,0.5657142857142856,5.0,10.0
2025-07-29,159607,储能ETF,-1.09,-0.007095852635506166,0.5,0.2571428571428571,0.0,0.3771428571428571,27.0,23.0
2025-07-29,159611,电力ETF,0.7,-0.007095852635506166,0.5,0.14285714285714285,0.05,0.34785714285714286,32.0,4.0
2025-07-29,159740,人工智能ETF,-1.88,-0.007095852635506166,0.5,0.2857142857142857,0.0,0.3857142857142857,26.0,34.0
2025-07-29,159766,旅游ETF,0.29,-0.007095852635506166,0.5,0.37142857142857144,0.0,0.4114285714285714,23.0,10.0
2025-07-29,159825,农业ETF,0.39,-0.007095852635506166,0.5,0.17142857142857143,0.0,0.3514285714285714,30.0,8.0
2025-07-29,159869,游戏ETF,1.08,-0.007095852635506166,0.5,0.6,0.0,0.48,15.0,1.0
2025-07-29,159901,深证100ETF,-0.87,-0.007095852635506166,0.5,0.4,0.0,0.42,22.0,19.0
2025-07-29,159915,创业板ETF,-1.59,-0.007095852635506166,0.5,0.7142857142857143,0.0,0.5142857142857142,11.0,31.5
2025-07-29,159928,消费ETF,0.73,-0.007095852635506166,0.5,0.08571428571428572,0.0,0.3257142857142857,33.0,2.0
2025-07-29,510050,上证50ETF,0.32,-0.007095852635506166,0.5,0.3142857142857143,0.0,0.39428571428571424,25.0,9.0
2025-07-29,510300,沪深300ETF,-0.07,-0.007095852635506166,0.5,0.34285714285714286,0.0,0.40285714285714286,24.0,11.0
2025-07-29,510500,中证500ETF,-0.65,-0.007095852635506166,0.5,0.5428571428571428,0.0,0.46285714285714286,17.0,17.5
2025-07-29,512010,医药ETF,0.71,-0.007095852635506166,0.5,0.9714285714285714,0.0,0.5914285714285714,2.0,3.0
2025-07-29,512100,中证1000ETF,-0.91,-0.007095852635506166,0.5,0.45714285714285713,0.0,0.4371428571428571,20.0,20.5
2025-07-29,512170,医疗ETF,-0.53,-0.007095852635506166,0.5,1.0,0.0,0.6,1.0,15.0
2025-07-29,512200,房地产ETF,-0.34,-0.007095852635506166,0.5,0.5714285714285714,0.0,0.4714285714285714,16.0,14.0
2025-07-29,512400,有色金属ETF,-0.63,-0.007095852635506166,0.5,0.5142857142857142,0.0,0.4542857142857143,18.0,16.0
2025-07-29,512480,半导体ETF,-0.91,-0.007095852635506166,0.5,0.8857142857142857,0.0,0.5657142857142856,5.0,20.5
2025-07-29,512580,环保ETF,-1.59,-0.007095852635506166,0.5,0.22857142857142856,0.0,0.36857142857142855,28.0,31.5
2025-07-29,512660,军工ETF,-1.41,-0.007095852635506166,0.5,0.6571428571428571,0.0,0.4971428571428571,13.0,27.0
2025-07-29,512670,国防ETF,-1.43,-0.007095852635506166,0.5,0.6857142857142857,0.0,0.5057142857142857,12.0,28.0
2025-07-29,512690,白酒ETF,0.69,-0.007095852635506166,0.5,0.05714285714285714,0.0,0.3171428571428571,34.0,5.0
2025-07-29,512720,计算机ETF,-1.51,-0.007095852635506166,0.5,0.6285714285714286,0.0,0.48857142857142855,14.0,30.0
2025-07-29,512760,芯片ETF,-0.99,-0.007095852635506166,0.5,0.8571428571428571,0.0,0.5571428571428572,6.0,22.0
2025-07-29,512800,银行ETF,0.59,-0.007095852635506166,0.5,0.11428571428571428,0.15,0.3492857142857143,31.0,6.0
2025-07-29,512880,证券ETF,-1.45,-0.007095852635506166,0.5,0.7428571428571429,0.0,0.5228571428571429,10.0,29.0
2025-07-29,512980,传媒ETF,0.45,-0.007095852635506166,0.5,0.42857142857142855,0.0,0.42857142857142855,21.0,7.0
2025-07-29,515000,科技ETF,-0.65,-0.007095852635506166,0.5,0.9142857142857143,0.0,0.5742857142857143,4.0,17.5
2025-07-29,515030,新能源车ETF,-2.22,-0.007095852635506166,0.5,0.4857142857142857,0.0,0.44571428571428573,19.0,35.0
2025-07-29,515050,5GETF,-0.14,-0.007095852635506166,0.5,0.8285714285714286,0.0,0.5485714285714286,7.0,12.0
2025-07-29,515220,煤炭ETF,-0.28,-0.007095852635506166,0.5,0.02857142857142857,0.0,0.30857142857142855,35.0,13.0
2025-07-29,515790,光伏ETF,-1.2,-0.007095852635506166,0.5,0.2,0.0,0.36,29.0,25.0
2025-07-29,516150,稀土ETF,-1.71,-0.007095852635506166,0.5,0.9428571428571428,0.0,0.5828571428571429,3.0,33.0
2025-07-29,516510,云计算ETF,-1.36,-0.007095852635506166,0.5,0.7714285714285715,0.0,0.5314285714285714,9.0,26.0
2025-07-29,588000,科创50ETF,-1.16,-0.007095852635506166,0.5,0.8,0.0,0.54,8.0,24.0
2025-07-30,159607,储能ETF,-1.01,-0.007095852635506166,0.0,0.05714285714285714,0.0,0.01714285714285714,34.0,12.0
2025-07-30,159611,电力ETF,-1.89,-0.007095852635506166,0.0,0.2571428571428571,0.05,0.08214285714285714,27.0,21.5
2025-07-30,159740,人工智能ETF,-0.82,-0.007095852635506166,0.0,0.02857142857142857,0.0,0.00857142857142857,35.0,9.0
2025-07-30,159766,旅游ETF,-1.87,-0.007095852635506166,0.0,0.4857142857142857,0.0,0.1457142857142857,19.0,19.0
2025-07-30,159825,农业ETF,-1.97,-0.007095852635506166,0.0,0.2,0.15,0.075,28.0,23.0
2025-07-30,159869,游戏ETF,-2.67,-0.007095852635506166,0.0,0.7428571428571429,0.0,0.22285714285714286,10.0,31.0
2025-07-30,159901,深证100ETF,-2.06,-0.007095852635506166,0.0,0.37142857142857144,0.0,0.11142857142857143,23.0,24.0
2025-07-30,159915,创业板ETF,-1.88,-0.007095852635506166,0.0,0.6285714285714286,0.0,0.18857142857142856,14.0,20.0
2025-07-30,159928,消费ETF,-2.31,-0.007095852635506166,0.0,0.14285714285714285,0.15,0.05785714285714285,31.0,27.0
2025-07-30,510050,上证50ETF,-1.54,-0.007095852635506166,0.0,0.34285714285714286,0.0,0.10285714285714286,24.0,16.0
2025-07-30,510300,沪深300ETF,-1.82,-0.007095852635506166,0.0,0.4,0.0,0.12,22.0,18.0
2025-07-30,510500,中证500ETF,-1.44,-0.007095852635506166,0.0,0.5142857142857142,0.0,0.15428571428571428,18.0,15.0
2025-07-30,512010,医药ETF,-1.89,-0.007095852635506166,0.0,1.0,0.0,0.3,2.0,21.5
2025-07-30,512100,中证1000ETF,-0.7,-0.007095852635506166,0.0,0.45714285714285713,0.0,0.13714285714285712,20.0,7.5
2025-07-30,512170,医疗ETF,-1.6,0.13075090992685734,1.0,0.9714285714285714,0.0,0.8914285714285715,1.0,17.0
2025-07-30,512200,房地产ETF,-3.54,-0.007095852635506166,0.0,0.6857142857142857,0.0,0.2057142857142857,12.0,35.0
2025-07-30,512400,有色金属ETF,-3.34,-0.007095852635506166,0.0,0.5428571428571428,0.0,0.16285714285714284,17.0,34.0
2025-07-30,512480,半导体ETF,-1.2,-0.007095852635506166,0.0,0.8571428571428571,0.0,0.2571428571428571,6.0,13.0
2025-07-30,512580,环保ETF,-2.52,-0.007095852635506166,0.0,0.22857142857142856,0.05,0.07357142857142857,29.0,29.0
2025-07-30,512660,军工ETF,-0.17,-0.007095852635506166,0.0,0.7142857142857143,0.0,0.21428571428571427,11.0,4.0
2025-07-30,512670,国防ETF,-0.36,-0.007095852635506166,0.0,0.8,0.0,0.24,8.0,5.0
2025-07-30,512690,白酒ETF,-2.24,-0.007095852635506166,0.0,0.17142857142857143,0.15,0.06642857142857142,30.0,26.0
2025-07-30,512720,计算机ETF,0.27,-0.007095852635506166,0.0,0.42857142857142855,0.0,0.12857142857142856,21.0,3.0
2025-07-30,512760,芯片ETF,-1.41,-0.007095852635506166,0.0,0.8285714285714286,0.0,0.24857142857142858,7.0,14.0
2025-07-30,512800,银行ETF,-0.7,-0.007095852635506166,0.0,0.08571428571428572,0.05,0.030714285714285715,33.0,7.5
2025-07-30,512880,证券ETF,-2.2,-0.007095852635506166,0.0,0.5714285714285714,0.0,0.1714285714285714,16.0,25.0
2025-07-30,512980,传媒ETF,-0.68,-0.007095852635506166,0.0,0.6,0.0,0.18,15.0,6.0
2025-07-30,515000,科技ETF,-0.91,-0.007095852635506166,0.0,0.9142857142857143,0.0,0.27428571428571424,4.0,10.0
2025-07-30,515030,新能源车ETF,-2.49,-0.007095852635506166,0.0,0.3142857142857143,0.0,0.09428571428571428,25.0,28.0
2025-07-30,515050,5GETF,0.43,-0.007095852635506166,0.0,0.9428571428571428,0.0,0.28285714285714286,3.0,2.0
2025-07-30,515220,煤炭ETF,-3.14,-0.007095852635506166,0.0,0.11428571428571428,0.15,0.04928571428571428,32.0,33.0
2025-07-30,515790,光伏ETF,-3.11,-0.007095852635506166,0.0,0.2857142857142857,0.0,0.0857142857142857,26.0,32.0
2025-07-30,516150,稀土ETF,-2.65,-0.007095852635506166,0.0,0.8857142857142857,0.0,0.2657142857142857,5.0,30.0
2025-07-30,516510,云计算ETF,1.15,-0.007095852635506166,0.0,0.6571428571428571,0.0,0.19714285714285715,13.0,1.0
2025-07-30,588000,科创50ETF,-0.99,-0.007095852635506166,0.0,0.7714285714285715,0.0,0.23142857142857143,9.0,11.0
2025-07-31,159607,储能ETF,0.28,-0.007095852635506166,1.0,0.14285714285714285,0.15,0.6578571428571428,28.0,6.0
2025-07-31,159611,电力ETF,-0.1,-0.007095852635506166,1.0,0.37142857142857144,0.15,0.7264285714285714,20.0,13.0
2025-07-31,159740,人工智能ETF,-0.14,-0.007095852635506166,1.0,0.11428571428571428,0.15,0.6492857142857142,30.0,14.0
2025-07-31,159766,旅游ETF,-0.44,-0.007095852635506166,1.0,0.2,0.0,0.6599999999999999,27.0,21.0
2025-07-31,159825,农业ETF,0.0,-0.007095852635506166,1.0,0.34285714285714286,0.15,0.7178571428571429,22.0,11.0
2025-07-31,159869,游戏ETF,0.39,-0.007095852635506166,1.0,0.6857142857142857,0.0,0.8057142857142857,10.0,5.0
2025-07-31,159901,深证100ETF,-0.25,-0.007095852635506166,1.0,0.45714285714285713,0.05,0.7421428571428571,18.0,17.0
2025-07-31,159915,创业板ETF,0.09,-0.007095852635506166,1.0,0.6,0.0,0.78,13.0,9.0
2025-07-31,159928,消费ETF,0.12,-0.007095852635506166,1.0,0.2857142857142857,0.15,0.7007142857142857,23.0,7.0
2025-07-31,510050,上证50ETF,-0.82,-0.007095852635506166,1.0,0.5428571428571428,0.05,0.7678571428571428,16.0,26.0
2025-07-31,510300,沪深300ETF,-0.53,-0.007095852635506166,1.0,0.4857142857142857,0.05,0.7507142857142857,17.0,22.0
2025-07-31,510500,中证500ETF,-0.16,-0.007095852635506166,1.0,0.5714285714285714,0.0,0.7714285714285714,14.0,15.0
2025-07-31,512010,医药ETF,-1.68,-0.007095852635506166,1.0,0.9714285714285714,0.0,0.8914285714285715,1.0,32.0
2025-07-31,512100,中证1000ETF,-0.07,-0.007095852635506166,1.0,0.6285714285714286,0.0,0.7885714285714285,12.0,12.0
2025-07-31,512170,医疗ETF,-0.54,-0.007095852635506166,1.0,0.8571428571428571,0.0,0.8571428571428571,4.0,23.0
2025-07-31,512200,房地产ETF,-0.56,-0.007095852635506166,1.0,0.4,0.0,0.72,21.0,24.0
2025-07-31,512400,有色金属ETF,-0.41,-0.007095852635506166,1.0,0.08571428571428572,0.0,0.6257142857142857,31.0,20.0
2025-07-31,512480,半导体ETF,-0.84,-0.007095852635506166,1.0,0.8285714285714286,0.0,0.8485714285714285,5.0,27.0
2025-07-31,512580,环保ETF,0.41,-0.007095852635506166,1.0,0.22857142857142856,0.15,0.6835714285714286,26.0,4.0
2025-07-31,512660,军工ETF,-1.6,-0.007095852635506166,1.0,0.7428571428571429,0.0,0.8228571428571428,8.0,31.0
2025-07-31,512670,国防ETF,-1.94,-0.007095852635506166,1.0,0.8,0.0,0.84,6.0,33.0
2025-07-31,512690,白酒ETF,-0.18,-0.007095852635506166,1.0,0.2571428571428571,0.15,0.6921428571428572,25.0,16.0
2025-07-31,512720,计算机ETF,-0.27,-0.007095852635506166,1.0,0.6571428571428571,0.0,0.7971428571428572,11.0,18.0
2025-07-31,512760,芯片ETF,-1.01,-0.007095852635506166,1.0,0.7714285714285715,0.0,0.8314285714285714,7.0,29.0
2025-07-31,512800,银行ETF,0.59,-0.007095852635506166,1.0,0.5142857142857142,0.15,0.7692857142857142,15.0,3.0
2025-07-31,512880,证券ETF,-0.58,-0.007095852635506166,1.0,0.42857142857142855,0.0,0.7285714285714285,19.0,25.0
2025-07-31,512980,传媒ETF,1.03,-0.007095852635506166,1.0,0.7142857142857143,0.0,0.8142857142857143,9.0,2.0
2025-07-31,515000,科技ETF,-1.32,-0.007095852635506166,1.0,0.9142857142857143,0.0,0.8742857142857142,2.0,30.0
2025-07-31,515030,新能源车ETF,0.08,-0.007095852635506166,1.0,0.17142857142857143,0.05,0.6564285714285714,29.0,10.0
2025-07-31,515050,5GETF,-2.0,-0.05888688763200439,0.0,1.0,0.0,0.3,33.0,34.5
2025-07-31,515220,煤炭ETF,0.1,-0.037952778411414576,0.404203337933008,0.02857142857142857,0.15,0.26609343133123337,35.0,8.0
2025-07-31,515790,光伏ETF,1.82,-0.007095852635506166,1.0,0.05714285714285714,0.05,0.6221428571428571,32.0,1.0
2025-07-31,516150,稀土ETF,-2.0,-0.007095852635506166,1.0,0.3142857142857143,0.0,0.6942857142857143,24.0,34.5
2025-07-31,516510,云计算ETF,-0.3,-0.05888688763200439,0.0,0.9428571428571428,0.0,0.28285714285714286,34.0,19.0
2025-07-31,588000,科创50ETF,-0.91,-0.007095852635506166,1.0,0.8857142857142857,0.0,0.8657142857142857,3.0,28.0
